,1s,2s,3s,4s,5s,6s,7s,2p,3p,3d,4p,4d,4f,5p,5d,5f,6p,6d,6f,7p,Cell-identification_3T3,Cell-identification_A172,Cell-identification_A375,Cell-identification_A549,Cell-identification_AGS,Cell-identification_ARPE-19,Cell-identification_AsPC-1,Cell-identification_B-LCL,Cell-identification_B16,Cell-identification_BALB/3T3,Cell-identification_BEAS-2B,Cell-identification_BXPC-3,Cell-identification_Bacillus Subtilis,Cell-identification_Bel 7402,Cell-identification_C17-2-Neural progenitor,Cell-identification_C6 glioma,Cell-identification_CCD-18Co,Cell-identification_CHL,Cell-identification_CHO-K1,Cell-identification_COS,Cell-identification_Caco-2,Cell-identification_Cancer-Stem-Cell/FEMX-1,Cell-identification_DU-145,Cell-identification_Daudi,Cell-identification_E. Coli,Cell-identification_E. hirae,Cell-identification_EAhy926,Cell-identification_ECV304,Cell-identification_Ehrlich Ascites Carcinoma,Cell-identification_H460,Cell-identification_HCC,Cell-identification_HCT 116,Cell-identification_HCT-8 (HRT 18),Cell-identification_HEK293,Cell-identification_HELF,Cell-identification_HK-1,Cell-identification_HL-7702,Cell-identification_HPrEC,Cell-identification_HT 1080,Cell-identification_HT 144,Cell-identification_HT 29,Cell-identification_HUVEC,Cell-identification_HaCaT,Cell-identification_HeLa,Cell-identification_HepG2,Cell-identification_Hepatocyte,Cell-identification_Human-Monocytes,Cell-identification_Human-Normal-Lymphocyte,Cell-identification_IMR,Cell-identification_J774,Cell-identification_JB6,Cell-identification_Jurkat,Cell-identification_K562,Cell-identification_KATO III,Cell-identification_KB,Cell-identification_Klebsiella pneumoniae,Cell-identification_L929,Cell-identification_LLC-PK1 ,Cell-identification_LO2,Cell-identification_Listeria monocytogenes,Cell-identification_MCF-7,Cell-identification_MDA-MB-231,Cell-identification_MDCK2,Cell-identification_MG-63,Cell-identification_MGH,Cell-identification_MIA PaCa 2,Cell-identification_MKN45,Cell-identification_MRC-5,Cell-identification_Mouse-Leukocytes,Cell-identification_Mussel-Hemocytes,Cell-identification_Myoblast,Cell-identification_NG108-15,Cell-identification_NHBE,Cell-identification_NIH/3T3,Cell-identification_Osteoblast,Cell-identification_P. aeruginosa,Cell-identification_PANC-1,Cell-identification_PBMC,Cell-identification_PC12,Cell-identification_PC3,Cell-identification_PDL-hTERT,Cell-identification_Panc-28,Cell-identification_Primary-human-hepatocyte,Cell-identification_Proteus vulgaris,Cell-identification_RAW264-7,Cell-identification_Ramos.2G6.4C10,Cell-identification_S. aureus,Cell-identification_S. paratyphi,Cell-identification_SGC-7901,Cell-identification_SH-SY5Y,Cell-identification_SK-BR-3,Cell-identification_SK-LC-6,Cell-identification_SMMC-7721,Cell-identification_SPCA1,Cell-identification_Streptococcus pyogenes,Cell-identification_T-47D,Cell-identification_T-Thermophila-BF5,Cell-identification_THP-1,Cell-identification_Trout-Hepatocytes,Cell-identification_Trout-Leukocytes,Cell-identification_U251,Cell-identification_U87,Cell-identification_V. cholerae (Tolerant phenotype),Cell-identification_V. cholerae (Vulnerable phenotype),Cell-identification_Vero,Cell-identification_WIL2-NS,Cell-identification_Zebrafish-LiverCell,Cell-identification_bovine-corneal-fibroblasts,Cell-identification_hMSCs,Cell-identification_huh 7 cells
453,6.789496422024499,6.789496422024499,6.494560097089624,6.494560097089624,4.638616486899028,0.0,0,7.188661967906591,6.971681259097916,7.193529990171996,5.4167594198223625,5.337578506476208,0.0,0.0,0.0,0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
365,8.291694311436888,8.291694311436888,8.024260005552389,8.024260005552389,0.0,0.0,0,8.696564584967534,8.501381257534053,8.696564584967534,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
481,8.73103396194212,8.73103396194212,8.43000396708491,8.174296951501328,0.0,0.0,0,9.128973970130096,8.907125220728878,9.128973970130096,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
383,7.27291189565314,7.27291189565314,6.913101421736497,6.913101421736497,5.426304336957509,5.125275968636755,0,7.659715075137901,7.390222641089696,7.39955985703589,5.9034245067782996,6.125273039414556,6.27140098210129,5.9034245067782996,6.125273039414556,0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
77,5.805486261363918,5.663129302182607,5.013779972558006,4.906418655487729,4.462459450712845,0.0,0,5.8887354764291695,5.457974467101934,5.605384350016991,5.161417476041357,5.161417476041357,0.0,0.0,0.0,0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
377,7.0101842556718,7.0101842556718,6.6422075269410294,6.6422075269410294,0.0,0.0,0,7.395535112081187,7.119328715669563,7.235124065115627,5.864056771490533,0.0,0.0,0.0,0.0,0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
630,5.478594174575921,5.359896815614592,4.9297185359548035,4.5504616903687465,4.5504616903687465,0.0,0,5.6731449114281745,5.313095764640137,5.249421912933599,5.027574793627736,5.249421912933599,0.0,4.341887733644208,0.0,0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
442,4.652528213993909,4.652528213993909,4.476441788014903,4.351507884429493,0.0,0.0,0,5.078490904844711,4.95355337652743,5.175400192876542,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
194,5.478506093731114,5.30834012468207,4.590135351061547,4.578582335255657,3.9977822509550216,0.0,0,5.504520302449439,5.063432141328669,5.277543171128453,4.830840260762267,4.696717332454706,0.0,0.0,0.0,0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
91,5.7363356585710195,5.502017164114344,4.763545886579921,4.6158936787192895,4.214385163702556,0.0,0,5.7251853269361455,5.196795346922388,5.314855269397858,4.816425272559769,4.913333960037411,0.0,4.214385163702556,0.0,0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
564,5.6170091228287635,5.407462071768897,4.787716294872804,4.645122460760291,4.171743683191957,0.0,0,5.6076535004786,5.222299494765148,5.344084599063192,4.870690291490246,4.870690291490246,0.0,0.0,0.0,0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
341,6.609680685364914,6.609680685364914,6.211740836720444,5.917177142135052,0.0,0.0,0,6.989891864843561,6.688861913631694,6.61227866544853,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
470,8.02591994045425,8.02591994045425,7.693464989553318,7.693464989553318,0.0,0.0,0,8.417754235361294,8.17058623840852,8.306196934459258,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
248,7.912321020681288,7.912321020681288,7.6466147986660085,7.4086298693982595,6.5393554621080225,0.0,0,8.31755937032961,8.123736046853189,8.345584795163049,7.317506607960052,7.539355349213878,0.0,0.0,0.0,0,0.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
411,10.122271933970723,10.122271933970723,9.663605659542492,9.663605659542492,8.164266854580244,7.7132191869556666,0,10.492933646694825,10.140726914199337,9.760384891428524,8.935952632315972,9.157801381731005,8.85934721482877,8.491370430334701,8.671425494920141,0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
211,4.817803115786577,4.678875734467933,4.069884262924138,3.4389360795578283,3.4389360795578283,0.0,0,4.950489797904385,4.418917148171527,4.137779609835604,3.9159519417868585,4.137779609835604,0.0,3.4389360795578283,0.0,0,0.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
